gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4597213866	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/221226026/original.jpg	https://www.inaturalist.org/photos/221226026					2022-07-26T23:15:00Z	Robyn Hanson		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Robyn Hanson
4597190396	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358624914/original.jpg	https://www.inaturalist.org/photos/358624914					2024-03-18T17:37:16Z	Carita Bergman		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Carita Bergman
4597190396	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358624965/original.jpg	https://www.inaturalist.org/photos/358624965					2024-03-18T17:37:16Z	Carita Bergman		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Carita Bergman
4597190396	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358624889/original.jpg	https://www.inaturalist.org/photos/358624889					2024-03-18T17:37:16Z	Carita Bergman		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Carita Bergman
4597143335	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/20221528/original.jpeg	https://www.inaturalist.org/photos/20221528					2018-06-23T18:13:00Z	Eamon Riordan-Short		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eamon Riordan-Short
4597131298	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358486344/original.jpeg	https://www.inaturalist.org/photos/358486344					2023-11-04T00:00:00Z	Dan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dan
4597008001	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/357580884/original.jpeg	https://www.inaturalist.org/photos/357580884					2023-06-22T01:23:14Z	Francisca Aguirre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Francisca Aguirre
4597008001	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/357580903/original.jpeg	https://www.inaturalist.org/photos/357580903					2023-07-03T16:05:54Z	Francisca Aguirre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Francisca Aguirre
4596991352	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/356455168/original.jpg	https://www.inaturalist.org/photos/356455168					2024-03-09T21:07:19Z	Aerin Jacob		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aerin Jacob
4596991352	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/356455147/original.jpg	https://www.inaturalist.org/photos/356455147					2024-03-09T21:07:19Z	Aerin Jacob		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aerin Jacob
4596928269	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/356432712/original.jpeg	https://www.inaturalist.org/photos/356432712					2024-03-05T18:46:43Z	Liam Ragan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liam Ragan
4596928269	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/356432717/original.jpeg	https://www.inaturalist.org/photos/356432717					2024-03-05T18:46:26Z	Liam Ragan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liam Ragan
4596928269	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/356432714/original.jpeg	https://www.inaturalist.org/photos/356432714					2024-03-05T18:46:31Z	Liam Ragan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liam Ragan
4596928269	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/356432702/original.jpeg	https://www.inaturalist.org/photos/356432702					2024-03-05T18:46:59Z	Liam Ragan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liam Ragan
4596928269	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/356432709/original.jpeg	https://www.inaturalist.org/photos/356432709					2024-03-05T18:46:59Z	Liam Ragan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liam Ragan
4596928269	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/356432726/original.jpeg	https://www.inaturalist.org/photos/356432726					2024-03-05T18:45:31Z	Liam Ragan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liam Ragan
4596912632	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355987065/original.jpeg	https://www.inaturalist.org/photos/355987065					2020-05-13T23:12:42Z	sandyjas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sandyjas
4596912632	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355987291/original.jpeg	https://www.inaturalist.org/photos/355987291					2023-08-14T17:57:49Z	sandyjas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sandyjas
4596912632	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355987273/original.jpeg	https://www.inaturalist.org/photos/355987273					2023-08-14T17:59:55Z	sandyjas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sandyjas
4596888824	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/356129662/original.jpeg	https://www.inaturalist.org/photos/356129662					2024-02-29T21:32:10Z	hummingbirdecofarmcollective		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hummingbirdecofarmcollective
4596870546	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355960959/original.jpeg	https://www.inaturalist.org/photos/355960959					2019-06-12T04:30:14Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596870546	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355960961/original.jpeg	https://www.inaturalist.org/photos/355960961					2019-06-12T04:29:58Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596870546	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355960948/original.jpeg	https://www.inaturalist.org/photos/355960948					2019-06-12T04:29:58Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596870546	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355960965/original.jpeg	https://www.inaturalist.org/photos/355960965					2019-06-12T04:39:55Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596870546	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355960981/original.jpeg	https://www.inaturalist.org/photos/355960981					2019-06-12T04:39:59Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596870546	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355959456/original.jpeg	https://www.inaturalist.org/photos/355959456					2019-06-12T04:29:48Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596870546	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355960978/original.jpeg	https://www.inaturalist.org/photos/355960978					2019-06-12T04:39:01Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596870546	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355960972/original.jpeg	https://www.inaturalist.org/photos/355960972					2019-06-12T04:32:02Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596850292	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355811589/original.jpg	https://www.inaturalist.org/photos/355811589					2017-05-27T21:43:00Z	brantastic		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brantastic
4596850292	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355811588/original.jpg	https://www.inaturalist.org/photos/355811588					2017-05-27T21:43:00Z	brantastic		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brantastic
4596842259	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355764117/original.jpeg	https://www.inaturalist.org/photos/355764117					2019-06-09T22:30:46Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596842259	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355764081/original.jpeg	https://www.inaturalist.org/photos/355764081					2019-06-09T20:49:02Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596842259	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355764079/original.jpeg	https://www.inaturalist.org/photos/355764079					2019-06-09T20:49:28Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596842259	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355764112/original.jpeg	https://www.inaturalist.org/photos/355764112					2019-06-09T22:30:43Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596842259	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355764137/original.jpeg	https://www.inaturalist.org/photos/355764137					2019-06-09T20:48:59Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596842259	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355764108/original.jpeg	https://www.inaturalist.org/photos/355764108					2019-06-09T20:49:28Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596842259	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355761458/original.jpeg	https://www.inaturalist.org/photos/355761458					2019-06-09T17:55:20Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596842259	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355764088/original.jpeg	https://www.inaturalist.org/photos/355764088					2019-06-09T22:24:21Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596842259	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355764073/original.jpeg	https://www.inaturalist.org/photos/355764073					2019-06-09T19:11:45Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596831386	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/321940925/original.jpg	https://www.inaturalist.org/photos/321940925					2023-09-22T00:57:03Z	lukabevanda		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lukabevanda
4596821687	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/351686746/original.jpeg	https://www.inaturalist.org/photos/351686746					2020-09-20T19:21:26Z	mollierea		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mollierea
4596821687	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/351686735/original.jpeg	https://www.inaturalist.org/photos/351686735					2020-09-20T19:19:27Z	mollierea		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mollierea
4596801473	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87421365/original.jpg	https://www.inaturalist.org/photos/87421365					2020-07-31T12:30:56Z	vkemp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vkemp
4596801473	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87421326/original.jpg	https://www.inaturalist.org/photos/87421326					2020-07-31T12:30:56Z	vkemp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vkemp
4596801473	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87421283/original.jpg	https://www.inaturalist.org/photos/87421283					2020-07-31T12:30:56Z	vkemp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vkemp
4596771852	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/221223945/original.jpg	https://www.inaturalist.org/photos/221223945					2022-08-09T02:59:54Z	Robyn Hanson		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Robyn Hanson
4596771852	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/221223921/original.jpg	https://www.inaturalist.org/photos/221223921					2022-08-09T02:59:54Z	Robyn Hanson		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Robyn Hanson
4596769312	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/7836471/original.jpeg	https://www.inaturalist.org/photos/7836471					2017-05-05T22:32:04Z	Eamon Riordan-Short		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eamon Riordan-Short
4596740585	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/137568699/original.jpg	https://www.inaturalist.org/photos/137568699					2021-06-18T16:09:11Z	Robyn Hanson		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Robyn Hanson
4536028404	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355496291/original.jpg	https://www.inaturalist.org/photos/355496291					2020-11-29T20:18:57Z	David Bell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David Bell
4536026479	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355540289/original.jpeg	https://www.inaturalist.org/photos/355540289					2024-03-05T17:24:45Z	Denis Gallant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Denis Gallant
4536026479	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355540287/original.jpeg	https://www.inaturalist.org/photos/355540287					2024-03-05T17:21:00Z	Denis Gallant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Denis Gallant
4536026479	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355540291/original.jpeg	https://www.inaturalist.org/photos/355540291					2024-03-05T17:24:38Z	Denis Gallant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Denis Gallant
4536015453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/354840278/original.jpeg	https://www.inaturalist.org/photos/354840278					2023-07-02T11:44:45Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
4536015453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/354841049/original.jpeg	https://www.inaturalist.org/photos/354841049					2023-07-02T11:44:48Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
4536015453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/354840850/original.jpeg	https://www.inaturalist.org/photos/354840850					2023-07-02T11:44:46Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
4536015453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/354842654/original.jpeg	https://www.inaturalist.org/photos/354842654					2023-07-02T11:44:51Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
4536015453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/354844536/original.jpeg	https://www.inaturalist.org/photos/354844536					2023-07-02T11:45:01Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
4536015453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/354843743/original.jpeg	https://www.inaturalist.org/photos/354843743					2023-07-02T11:44:59Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
4536015453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/354841820/original.jpeg	https://www.inaturalist.org/photos/354841820					2023-07-02T11:44:49Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
4536015453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/354842865/original.jpeg	https://www.inaturalist.org/photos/354842865					2023-07-02T11:44:54Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
4536015453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/354844290/original.jpeg	https://www.inaturalist.org/photos/354844290					2023-07-02T11:45:00Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
4536015453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/354842596/original.jpeg	https://www.inaturalist.org/photos/354842596					2023-07-02T11:44:53Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
4536015453	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/354843537/original.jpeg	https://www.inaturalist.org/photos/354843537					2023-07-02T11:44:58Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
